Step,Acc,Loss
5969,0.891,0.32
5970,0.938,0.3
5971,0.938,0.3
5972,0.953,0.17
5973,0.953,0.17
5974,0.922,0.26
5975,0.922,0.26
5976,0.875,0.33
5977,0.875,0.33
5978,0.906,0.24
5979,0.906,0.24
5980,0.938,0.23
5981,0.938,0.23
5982,0.906,0.28
5983,0.906,0.28
5984,0.969,0.16
5985,0.969,0.16
5986,0.906,0.28
5987,0.906,0.28
5988,0.938,0.2
5989,0.938,0.2
5990,0.938,0.22
5991,0.938,0.22
5992,0.859,0.36
5993,0.859,0.36
5994,0.891,0.31
5995,0.891,0.31
5996,0.875,0.37
5997,0.875,0.37
5998,0.844,0.36
5999,0.844,0.36
6000,0.953,0.21
6001,0.953,0.21
6002,0.859,0.35
6003,0.859,0.35
6004,0.922,0.32
6005,0.922,0.32
6006,0.844,0.46
6007,0.844,0.46
6008,0.844,0.27
6009,0.844,0.27
6010,0.891,0.26
6011,0.891,0.26
6012,0.891,0.41
6013,0.891,0.41
6014,0.891,0.39
6015,0.891,0.39
6016,0.875,0.27
6017,0.875,0.27
6018,0.891,0.27
6019,0.891,0.27
6020,0.859,0.37
6021,0.859,0.37
6022,0.844,0.33
6023,0.844,0.33
6024,0.906,0.21
6025,0.906,0.21
6026,0.938,0.2
6027,0.938,0.2
6028,0.844,0.34
6029,0.844,0.34
6030,0.938,0.17
6031,0.938,0.17
6032,0.906,0.3
6033,0.906,0.3
6034,0.875,0.33
6035,0.875,0.33
6036,0.922,0.35
6037,0.922,0.35
6038,0.891,0.29
6039,0.891,0.29
6040,0.922,0.3
6041,0.922,0.3
6042,0.906,0.26
6043,0.906,0.26
6044,0.938,0.2
6045,0.938,0.2
6046,0.766,0.65
6047,0.766,0.65
6048,0.922,0.35
6049,0.922,0.35
6050,0.906,0.26
6051,0.906,0.26
6052,0.906,0.34
6053,0.906,0.34
6054,0.922,0.25
6055,0.922,0.25
6056,0.906,0.38
6057,0.906,0.38
6058,0.938,0.2
6059,0.938,0.2
6060,0.922,0.19
6061,0.922,0.19
6062,0.875,0.36
6063,0.875,0.36
6064,0.938,0.26
6065,0.938,0.26
6066,0.922,0.17
6067,0.922,0.17
6068,0.953,0.2
6069,0.953,0.2
6070,0.859,0.37
6071,0.859,0.37
6072,0.938,0.15
6073,0.938,0.15
6074,0.922,0.23
6075,0.922,0.23
6076,0.906,0.26
6077,0.906,0.26
6078,0.891,0.25
6079,0.891,0.25
6080,0.922,0.28
6081,0.922,0.28
6082,0.906,0.2
6083,0.906,0.2
6084,0.938,0.16
6085,0.938,0.16
6086,0.844,0.34
6087,0.844,0.34
6088,0.875,0.35
6089,0.875,0.35
6090,0.953,0.15
6091,0.953,0.15
6092,0.859,0.32
6093,0.859,0.32
6094,0.938,0.18
6095,0.938,0.18
6096,0.953,0.13
6097,0.953,0.13
6098,0.953,0.12
6099,0.953,0.12
6100,0.875,0.28
6101,0.875,0.28
6102,0.906,0.25
6103,0.906,0.25
6104,0.891,0.37
6105,0.891,0.37
6106,0.859,0.38
6107,0.859,0.38
6108,0.922,0.25
6109,0.922,0.25
6110,0.953,0.19
6111,0.953,0.19
6112,0.906,0.29
6113,0.906,0.29
6114,0.906,0.25
6115,0.906,0.25
6116,0.875,0.27
6117,0.875,0.27
6118,0.953,0.13
6119,0.953,0.13
6120,0.953,0.19
6121,0.953,0.19
6122,0.891,0.26
6123,0.891,0.26
6124,0.922,0.3
6125,0.922,0.3
6126,0.828,0.38
6127,0.828,0.38
6128,0.891,0.28
6129,0.891,0.28
6130,0.906,0.27
6131,0.906,0.27
6132,0.891,0.22
6133,0.891,0.22
6134,0.875,0.35
6135,0.875,0.35
6136,0.906,0.41
6137,0.906,0.41
6138,0.844,0.38
6139,0.844,0.38
6140,0.938,0.22
6141,0.938,0.22
6142,0.891,0.26
6143,0.891,0.26
6144,0.875,0.21
6145,0.875,0.21
6146,0.953,0.14
6147,0.953,0.14
6148,0.875,0.39
6149,0.875,0.39
6150,0.922,0.22
6151,0.922,0.22
6152,0.969,0.19
6153,0.969,0.19
6154,0.859,0.36
6155,0.859,0.36
6156,0.844,0.37
6157,0.844,0.37
6158,0.875,0.29
6159,0.875,0.29
6160,0.875,0.37
6161,0.875,0.37
6162,0.938,0.3
6163,0.938,0.3
6164,0.938,0.19
6165,0.938,0.19
6166,0.906,0.32
6167,0.906,0.32
6168,0.953,0.16
6169,0.953,0.16
6170,0.875,0.33
6171,0.875,0.33
6172,0.922,0.21
6173,0.922,0.21
6174,0.922,0.24
6175,0.922,0.24
6176,0.844,0.34
6177,0.844,0.34
6178,0.891,0.38
6179,0.891,0.38
6180,0.891,0.34
6181,0.891,0.34
6182,0.938,0.23
6183,0.938,0.23
6184,0.875,0.33
6185,0.875,0.33
6186,0.891,0.36
6187,0.891,0.36
6188,0.922,0.35
6189,0.922,0.35
6190,0.922,0.17
6191,0.922,0.17
6192,0.844,0.44
6193,0.844,0.44
6194,0.906,0.28
6195,0.906,0.28
6196,0.875,0.42
6197,0.875,0.42
6198,0.922,0.25
6199,0.922,0.25
6200,0.938,0.22
6201,0.938,0.22
6202,0.859,0.43
6203,0.859,0.43
6204,0.844,0.4
6205,0.844,0.4
6206,0.875,0.22
6207,0.875,0.22
6208,0.891,0.33
6209,0.891,0.33
6210,0.922,0.24
6211,0.922,0.24
6212,0.859,0.44
6213,0.859,0.44
6214,0.891,0.32
6215,0.891,0.32
6216,0.953,0.22
6217,0.953,0.22
6218,0.875,0.26
6219,0.875,0.26
6220,0.891,0.26
6221,0.891,0.26
6222,0.906,0.26
6223,0.906,0.26
6224,0.875,0.43
6225,0.875,0.43
6226,0.953,0.28
6227,0.953,0.28
6228,0.875,0.3
6229,0.875,0.3
6230,0.891,0.25
6231,0.891,0.25
6232,0.922,0.21
6233,0.922,0.21
6234,0.875,0.29
6235,0.875,0.29
6236,0.891,0.37
6237,0.891,0.37
6238,0.938,0.2
6239,0.938,0.2
6240,0.891,0.29
6241,0.891,0.29
6242,0.969,0.12
6243,0.969,0.12
6244,0.906,0.28
6245,0.906,0.28
6246,0.969,0.12
6247,0.969,0.12
6248,0.891,0.22
6249,0.891,0.22
6250,0.875,0.32
6251,0.875,0.32
6252,0.891,0.27
6253,0.891,0.27
6254,0.875,0.33
6255,0.875,0.33
6256,0.938,0.14
6257,0.938,0.14
6258,0.891,0.29
6259,0.891,0.29
6260,0.922,0.28
6261,0.922,0.28
6262,0.938,0.2
6263,0.938,0.2
6264,0.938,0.27
6265,0.938,0.27
6266,0.922,0.26
6267,0.922,0.26
6268,0.938,0.28
6269,0.938,0.28
6270,0.984,0.1
6271,0.984,0.1
6272,0.906,0.33
6273,0.906,0.33
6274,0.922,0.25
6275,0.922,0.25
6276,0.922,0.23
6277,0.922,0.23
6278,0.953,0.24
6279,0.953,0.24
6280,0.922,0.3
6281,0.922,0.3
6282,0.938,0.21
6283,0.938,0.21
6284,0.891,0.31
6285,0.891,0.31
6286,0.953,0.23
6287,0.953,0.23
6288,0.938,0.23
6289,0.938,0.23
6290,0.969,0.15
6291,0.969,0.15
6292,0.984,0.16
6293,0.984,0.16
6294,0.875,0.29
6295,0.875,0.29
6296,0.922,0.19
6297,0.922,0.19
6298,0.844,0.45
6299,0.844,0.45
6300,0.906,0.25
6301,0.906,0.25
6302,0.953,0.15
6303,0.953,0.15
6304,0.906,0.34
6305,0.906,0.34
6306,0.875,0.33
6307,0.875,0.33
6308,0.906,0.38
6309,0.906,0.38
6310,0.922,0.33
6311,0.922,0.33
6312,0.906,0.28
6313,0.906,0.28
6314,0.891,0.33
6315,0.891,0.33
6316,0.922,0.24
6317,0.922,0.24
6318,0.891,0.37
6319,0.891,0.37
6320,0.938,0.21
6321,0.938,0.21
6322,0.906,0.32
6323,0.906,0.32
6324,0.875,0.39
6325,0.875,0.39
6326,0.906,0.26
6327,0.906,0.26
6328,0.953,0.12
6329,0.953,0.12
6330,0.938,0.35
6331,0.938,0.35
6332,0.938,0.28
6333,0.938,0.28
6334,0.875,0.33
6335,0.875,0.33
6336,0.891,0.38
6337,0.891,0.38
6338,0.891,0.3
6339,0.891,0.3
6340,0.938,0.17
6341,0.938,0.17
6342,0.922,0.24
6343,0.922,0.24
6344,0.969,0.15
6345,0.969,0.15
6346,0.906,0.19
6347,0.906,0.19
6348,0.906,0.25
6349,0.906,0.25
6350,0.859,0.34
6351,0.859,0.34
6352,0.953,0.25
6353,0.953,0.25
6354,0.938,0.19
6355,0.938,0.19
6356,0.891,0.31
6357,0.891,0.31
6358,0.906,0.27
6359,0.906,0.27
6360,0.906,0.26
6361,0.906,0.26
6362,0.891,0.35
6363,0.891,0.35
6364,0.922,0.25
6365,0.922,0.25
6366,0.875,0.3
6367,0.875,0.3
6368,0.859,0.42
6369,0.859,0.42
6370,0.922,0.19
6371,0.922,0.19
6372,0.906,0.29
6373,0.906,0.29
6374,0.875,0.31
6375,0.875,0.31
6376,0.891,0.33
6377,0.891,0.33
6378,0.938,0.22
6379,0.938,0.22
6380,0.922,0.3
6381,0.922,0.3
6382,0.906,0.26
6383,0.906,0.26
6384,0.875,0.33
6385,0.875,0.33
6386,0.906,0.33
6387,0.906,0.33
6388,0.938,0.29
6389,0.938,0.29
6390,0.922,0.25
6391,0.922,0.25
6392,0.969,0.14
6393,0.969,0.14
6394,0.953,0.15
6395,0.953,0.15
6396,0.891,0.35
6397,0.891,0.35
6398,0.891,0.47
6399,0.891,0.47
6400,0.953,0.19
6401,0.953,0.19
6402,0.906,0.39
6403,0.906,0.39
6404,0.906,0.28
6405,0.906,0.28
6406,0.953,0.19
6407,0.953,0.19
6408,0.875,0.33
6409,0.875,0.33
6410,0.922,0.37
6411,0.922,0.37
6412,0.938,0.2
6413,0.938,0.2
6414,0.922,0.21
6415,0.922,0.21
6416,0.859,0.25
6417,0.859,0.25
6418,0.906,0.31
6419,0.906,0.31
6420,0.938,0.29
6421,0.938,0.29
6422,0.891,0.28
6423,0.891,0.28
6424,0.922,0.23
6425,0.922,0.23
6426,0.938,0.21
6427,0.938,0.21
6428,0.922,0.22
6429,0.922,0.22
6430,0.969,0.23
6431,0.969,0.23
6432,0.922,0.22
6433,0.922,0.22
6434,0.922,0.22
6435,0.922,0.22
6436,0.891,0.31
6437,0.891,0.31
6438,0.922,0.19
6439,0.922,0.19
6440,0.875,0.37
6441,0.875,0.37
6442,0.891,0.29
6443,0.891,0.29
6444,0.891,0.37
6445,0.891,0.37
6446,0.922,0.32
6447,0.922,0.32
6448,0.922,0.27
6449,0.922,0.27
6450,0.922,0.3
6451,0.922,0.3
6452,0.984,0.1
6453,0.984,0.1
6454,0.891,0.36
6455,0.891,0.36
6456,0.891,0.45
6457,0.891,0.45
6458,0.828,0.56
6459,0.828,0.56
6460,0.875,0.34
6461,0.875,0.34
6462,0.891,0.31
6463,0.891,0.31
6464,0.922,0.26
6465,0.922,0.26
6466,0.906,0.24
6467,0.906,0.24
6468,0.906,0.34
6469,0.906,0.34
6470,0.859,0.39
6471,0.859,0.39
6472,0.953,0.17
6473,0.953,0.17
6474,0.938,0.19
6475,0.938,0.19
6476,0.859,0.46
6477,0.859,0.46
6478,0.906,0.26
6479,0.906,0.26
6480,0.969,0.12
6481,0.969,0.12
6482,0.891,0.3
6483,0.891,0.3
6484,0.953,0.23
6485,0.953,0.23
6486,0.906,0.23
6487,0.906,0.23
6488,0.859,0.38
6489,0.859,0.38
6490,0.906,0.25
6491,0.906,0.25
6492,0.938,0.26
6493,0.938,0.26
6494,0.859,0.33
6495,0.859,0.33
6496,0.906,0.27
6497,0.906,0.27
6498,0.938,0.27
6499,0.938,0.27
6500,0.938,0.32
6501,0.938,0.32
6502,0.922,0.2
6503,0.922,0.2
6504,0.906,0.34
6505,0.906,0.34
6506,0.922,0.28
6507,0.922,0.28
6508,0.953,0.21
6509,0.953,0.21
6510,0.844,0.56
6511,0.844,0.56
6512,0.891,0.26
6513,0.891,0.26
6514,0.891,0.24
6515,0.891,0.24
6516,0.844,0.27
6517,0.844,0.27
6518,0.891,0.32
6519,0.891,0.32
6520,0.922,0.2
6521,0.922,0.2
6522,0.938,0.22
6523,0.938,0.22
6524,0.938,0.18
6525,0.938,0.18
6526,0.844,0.31
6527,0.844,0.31
6528,0.891,0.37
6529,0.891,0.37
6530,0.891,0.42
6531,0.891,0.42
6532,0.938,0.22
6533,0.938,0.22
6534,0.922,0.21
6535,0.922,0.21
6536,0.875,0.43
6537,0.875,0.43
6538,0.891,0.41
6539,0.891,0.41
6540,0.875,0.43
6541,0.875,0.43
6542,0.859,0.43
6543,0.859,0.43
6544,0.891,0.3
6545,0.891,0.3
6546,0.906,0.27
6547,0.906,0.27
6548,0.859,0.37
6549,0.859,0.37
6550,0.875,0.34
6551,0.875,0.34
6552,0.922,0.2
6553,0.922,0.2
6554,0.875,0.39
6555,0.875,0.39
6556,0.844,0.4
6557,0.844,0.4
6558,0.875,0.42
6559,0.875,0.42
6560,0.953,0.16
6561,0.953,0.16
6562,0.891,0.34
6563,0.891,0.34
6564,0.828,0.43
6565,0.828,0.43
6566,0.969,0.16
6567,0.969,0.16
6568,0.906,0.24
6569,0.906,0.24
6570,0.922,0.22
6571,0.922,0.22
6572,0.906,0.35
6573,0.906,0.35
6574,0.938,0.24
6575,0.938,0.24
6576,0.922,0.3
6577,0.922,0.3
6578,0.859,0.38
6579,0.859,0.38
6580,0.891,0.25
6581,0.891,0.25
6582,0.922,0.26
6583,0.922,0.26
6584,0.938,0.25
6585,0.938,0.25
6586,0.969,0.12
6587,0.969,0.12
6588,0.906,0.27
6589,0.906,0.27
6590,0.922,0.26
6591,0.922,0.26
6592,0.922,0.22
6593,0.922,0.22
6594,0.906,0.4
6595,0.906,0.4
6596,0.891,0.27
6597,0.891,0.27
6598,0.844,0.55
6599,0.844,0.55
6600,0.828,0.38
6601,0.828,0.38
6602,0.859,0.41
6603,0.859,0.41
6604,0.953,0.18
6605,0.953,0.18
6606,0.859,0.44
6607,0.859,0.44
6608,0.922,0.19
6609,0.922,0.19
6610,0.906,0.28
6611,0.906,0.28
6612,0.891,0.22
6613,0.891,0.22
6614,0.75,0.59
6615,0.75,0.59
6616,0.906,0.31
6617,0.906,0.31
6618,0.859,0.29
6619,0.859,0.29
6620,0.844,0.54
6621,0.844,0.54
6622,0.875,0.42
6623,0.875,0.42
6624,0.859,0.49
6625,0.859,0.49
6626,0.828,0.56
6627,0.828,0.56
6628,0.906,0.3
6629,0.906,0.3
6630,0.859,0.54
6631,0.859,0.54
6632,0.875,0.4
6633,0.875,0.4
6634,0.875,0.48
6635,0.875,0.48
6636,0.922,0.23
6637,0.922,0.23
6638,0.906,0.28
6639,0.906,0.28
6640,0.859,0.35
6641,0.859,0.35
6642,0.812,0.44
6643,0.812,0.44
6644,0.969,0.25
6645,0.969,0.25
6646,0.859,0.55
6647,0.859,0.55
6648,0.922,0.24
6649,0.922,0.24
6650,0.844,0.47
6651,0.844,0.47
6652,0.859,0.31
6653,0.859,0.31
6654,0.875,0.36
6655,0.875,0.36
6656,0.938,0.18
6657,0.938,0.18
6658,0.906,0.32
6659,0.906,0.32
6660,0.906,0.25
6661,0.906,0.25
6662,0.953,0.17
6663,0.953,0.17
6664,0.828,0.47
6665,0.828,0.47
6666,0.891,0.3
6667,0.891,0.3
6668,0.891,0.28
6669,0.891,0.28
6670,0.906,0.39
6671,0.906,0.39
6672,0.891,0.21
6673,0.891,0.21
6674,0.938,0.18
6675,0.938,0.18
6676,0.859,0.34
6677,0.859,0.34
6678,0.828,0.49
6679,0.828,0.49
6680,0.891,0.36
6681,0.891,0.36
6682,0.906,0.28
6683,0.906,0.28
6684,0.891,0.32
6685,0.891,0.32
6686,0.875,0.34
6687,0.875,0.34
6688,0.875,0.4
6689,0.875,0.4
6690,0.922,0.28
6691,0.922,0.28
6692,0.875,0.32
6693,0.875,0.32
6694,0.953,0.2
6695,0.953,0.2
6696,0.953,0.15
6697,0.953,0.15
6698,0.922,0.32
6699,0.922,0.32
6700,0.906,0.35
6701,0.906,0.35
6702,0.812,0.5
6703,0.812,0.5
6704,0.969,0.16
6705,0.969,0.16
6706,0.922,0.23
6707,0.922,0.23
6708,0.875,0.28
6709,0.875,0.28
6710,0.875,0.32
6711,0.875,0.32
6712,0.875,0.31
6713,0.875,0.31
6714,0.922,0.35
6715,0.922,0.35
6716,0.875,0.45
6717,0.875,0.45
6718,0.828,0.42
6719,0.828,0.42
6720,0.953,0.26
6721,0.953,0.26
6722,0.859,0.39
6723,0.859,0.39
6724,0.906,0.33
6725,0.906,0.33
6726,0.828,0.48
6727,0.828,0.48
6728,0.922,0.29
6729,0.922,0.29
6730,0.938,0.31
6731,0.938,0.31
6732,0.906,0.24
6733,0.906,0.24
6734,0.859,0.49
6735,0.859,0.49
6736,0.891,0.31
6737,0.891,0.31
6738,0.859,0.5
6739,0.859,0.5
6740,0.891,0.37
6741,0.891,0.37
6742,0.953,0.17
6743,0.953,0.17
6744,0.922,0.25
6745,0.922,0.25
6746,0.906,0.25
6747,0.906,0.25
6748,0.844,0.41
6749,0.844,0.41
6750,0.891,0.3
6751,0.891,0.3
6752,0.922,0.3
6753,0.922,0.3
6754,0.891,0.2
6755,0.891,0.2
6756,0.953,0.15
6757,0.953,0.15
6758,0.875,0.56
6759,0.875,0.56
6760,0.875,0.32
6761,0.875,0.32
6762,0.922,0.18
6763,0.922,0.18
6764,0.938,0.28
6765,0.938,0.28
6766,0.875,0.41
6767,0.875,0.41
6768,0.859,0.43
6769,0.859,0.43
6770,0.922,0.25
6771,0.922,0.25
6772,0.906,0.2
6773,0.906,0.2
6774,0.859,0.42
6775,0.859,0.42
6776,0.938,0.24
6777,0.938,0.24
6778,0.938,0.19
6779,0.938,0.19
6780,0.891,0.28
6781,0.891,0.28
6782,0.938,0.23
6783,0.938,0.23
6784,0.906,0.29
6785,0.906,0.29
6786,0.906,0.28
6787,0.906,0.28
6788,0.906,0.29
6789,0.906,0.29
6790,0.844,0.37
6791,0.844,0.37
6792,0.859,0.35
6793,0.859,0.35
6794,0.891,0.35
6795,0.891,0.35
6796,0.875,0.4
6797,0.875,0.4
6798,0.922,0.25
6799,0.922,0.25
6800,0.891,0.3
6801,0.891,0.3
6802,0.859,0.43
6803,0.859,0.43
6804,0.859,0.32
6805,0.859,0.32
6806,0.906,0.31
6807,0.906,0.31
6808,0.938,0.23
6809,0.938,0.23
6810,0.875,0.41
6811,0.875,0.41
6812,0.875,0.43
6813,0.875,0.43
6814,0.859,0.4
6815,0.859,0.4
6816,0.938,0.22
6817,0.938,0.22
6818,0.875,0.37
6819,0.875,0.37
6820,0.969,0.13
6821,0.969,0.13
6822,0.891,0.3
6823,0.891,0.3
6824,0.891,0.27
6825,0.891,0.27
6826,0.922,0.23
6827,0.922,0.23
6828,0.859,0.37
6829,0.859,0.37
6830,0.906,0.34
6831,0.906,0.34
6832,0.844,0.51
6833,0.844,0.51
6834,0.891,0.3
6835,0.891,0.3
6836,0.922,0.27
6837,0.922,0.27
6838,0.875,0.37
6839,0.875,0.37
6840,0.938,0.25
6841,0.938,0.25
6842,0.859,0.39
6843,0.859,0.39
6844,0.922,0.33
6845,0.922,0.33
6846,0.859,0.44
6847,0.859,0.44
6848,0.875,0.38
6849,0.875,0.38
6850,0.844,0.34
6851,0.844,0.34
6852,0.922,0.21
6853,0.922,0.21
6854,0.875,0.35
6855,0.875,0.35
6856,0.844,0.38
6857,0.844,0.38
6858,0.828,0.45
6859,0.828,0.45
6860,0.906,0.27
6861,0.906,0.27
6862,0.938,0.27
6863,0.938,0.27
6864,0.906,0.24
6865,0.906,0.24
6866,0.922,0.22
6867,0.922,0.22
6868,0.953,0.22
6869,0.953,0.22
6870,0.875,0.51
6871,0.875,0.51
6872,0.859,0.46
6873,0.859,0.46
6874,0.922,0.28
6875,0.922,0.28
6876,0.906,0.32
6877,0.906,0.32
6878,0.891,0.31
6879,0.891,0.31
6880,0.953,0.22
6881,0.953,0.22
6882,0.875,0.41
6883,0.875,0.41
6884,0.922,0.28
6885,0.922,0.28
6886,0.875,0.43
6887,0.875,0.43
6888,0.922,0.28
6889,0.922,0.28
6890,0.906,0.25
6891,0.906,0.25
6892,0.891,0.28
6893,0.891,0.28
6894,0.906,0.3
6895,0.906,0.3
6896,0.969,0.15
6897,0.969,0.15
6898,0.938,0.13
6899,0.938,0.13
6900,0.891,0.29
6901,0.891,0.29
6902,0.922,0.26
6903,0.922,0.26
6904,0.906,0.29
6905,0.906,0.29
6906,0.984,0.17
6907,0.984,0.17
6908,0.906,0.25
6909,0.906,0.25
6910,0.875,0.32
6911,0.875,0.32
6912,0.844,0.37
6913,0.844,0.37
6914,0.938,0.24
6915,0.938,0.24
6916,0.859,0.45
6917,0.859,0.45
6918,0.859,0.39
6919,0.859,0.39
6920,0.953,0.18
6921,0.953,0.18
6922,0.859,0.36
6923,0.859,0.36
6924,0.938,0.22
6925,0.938,0.22
6926,0.938,0.26
6927,0.938,0.26
6928,0.906,0.22
6929,0.906,0.22
6930,0.922,0.33
6931,0.922,0.33
6932,0.906,0.31
6933,0.906,0.31
6934,0.922,0.29
6935,0.922,0.29
6936,0.938,0.19
6937,0.938,0.19
6938,0.875,0.25
6939,0.875,0.25
6940,0.891,0.31
6941,0.891,0.31
6942,0.844,0.38
6943,0.844,0.38
6944,0.969,0.13
6945,0.969,0.13
6946,0.969,0.22
6947,0.969,0.22
6948,0.938,0.27
6949,0.938,0.27
6950,0.875,0.39
6951,0.875,0.39
6952,0.875,0.29
6953,0.875,0.29
6954,0.906,0.27
6955,0.906,0.27
6956,0.922,0.23
6957,0.922,0.23
6958,0.875,0.43
6959,0.875,0.43
6960,0.906,0.21
6961,0.906,0.21
6962,0.953,0.22
6963,0.953,0.22
6964,0.906,0.27
6965,0.906,0.27
6966,0.922,0.23
6967,0.922,0.23
6968,0.875,0.29
6969,0.875,0.29
6970,0.828,0.41
6971,0.828,0.41
6972,0.938,0.19
6973,0.938,0.19
6974,0.969,0.12
6975,0.969,0.12
6976,0.844,0.6
6977,0.844,0.6
6978,0.891,0.25
6979,0.891,0.25
6980,0.922,0.22
6981,0.922,0.22
6982,0.969,0.14
6983,0.969,0.14
6984,0.891,0.33
6985,0.891,0.33
6986,0.828,0.45
6987,0.828,0.45
6988,0.938,0.23
6989,0.938,0.23
6990,0.906,0.2
6991,0.906,0.2
6992,0.938,0.22
6993,0.938,0.22
6994,0.906,0.31
6995,0.906,0.31
6996,0.922,0.27
6997,0.922,0.27
6998,0.875,0.25
6999,0.875,0.25
7000,0.875,0.32
7001,0.875,0.32
7002,0.969,0.2
7003,0.969,0.2
7004,0.891,0.28
7005,0.891,0.28
7006,0.906,0.22
7007,0.906,0.22
7008,0.844,0.41
7009,0.844,0.41
7010,0.906,0.2
7011,0.906,0.2
7012,0.922,0.22
7013,0.922,0.22
7014,0.859,0.44
7015,0.859,0.44
7016,0.922,0.22
7017,0.922,0.22
7018,0.922,0.22
7019,0.922,0.22
7020,0.906,0.28
7021,0.906,0.28
7022,0.953,0.22
7023,0.953,0.22
7024,0.953,0.14
7025,0.953,0.14
7026,0.891,0.43
7027,0.891,0.43
7028,0.938,0.21
7029,0.938,0.21
7030,0.875,0.32
7031,0.875,0.32
7032,0.906,0.31
7033,0.906,0.31
7034,0.891,0.38
7035,0.891,0.38
7036,0.891,0.28
7037,0.891,0.28
7038,0.953,0.2
7039,0.953,0.2
7040,0.906,0.26
7041,0.906,0.26
7042,0.922,0.27
7043,0.922,0.27
7044,0.953,0.24
7045,0.953,0.24
7046,0.859,0.37
7047,0.859,0.37
7048,0.922,0.23
7049,0.922,0.23
7050,0.922,0.31
7051,0.922,0.31
7052,0.906,0.25
7053,0.906,0.25
7054,0.906,0.37
7055,0.906,0.37
7056,0.906,0.24
7057,0.906,0.24
7058,0.938,0.2
7059,0.938,0.2
7060,0.891,0.32
7061,0.891,0.32
7062,0.922,0.22
7063,0.922,0.22
7064,0.969,0.15
7065,0.969,0.15
7066,0.891,0.25
7067,0.891,0.25
7068,0.922,0.26
7069,0.922,0.26
7070,0.984,0.08
7071,0.984,0.08
7072,0.906,0.21
7073,0.906,0.21
7074,0.906,0.33
7075,0.906,0.33
7076,0.859,0.32
7077,0.859,0.32
7078,0.812,0.52
7079,0.812,0.52
7080,0.891,0.22
7081,0.891,0.22
7082,0.875,0.28
7083,0.875,0.28
7084,0.922,0.32
7085,0.922,0.32
7086,0.891,0.3
7087,0.891,0.3
7088,0.844,0.59
7089,0.844,0.59
7090,0.906,0.24
7091,0.906,0.24
7092,0.984,0.12
7093,0.984,0.12
7094,0.875,0.34
7095,0.875,0.34
7096,0.875,0.32
7097,0.875,0.32
7098,0.906,0.31
7099,0.906,0.31
7100,0.828,0.55
7101,0.828,0.55
7102,0.906,0.25
7103,0.906,0.25
7104,0.922,0.28
7105,0.922,0.28
7106,0.906,0.21
7107,0.906,0.21
7108,0.938,0.17
7109,0.938,0.17
7110,0.891,0.28
7111,0.891,0.28
7112,0.906,0.24
7113,0.906,0.24
7114,0.906,0.23
7115,0.906,0.23
7116,0.859,0.49
7117,0.859,0.49
7118,0.891,0.35
7119,0.891,0.35
7120,0.891,0.34
7121,0.891,0.34
7122,0.953,0.18
7123,0.953,0.18
7124,0.875,0.3
7125,0.875,0.3
7126,0.844,0.43
7127,0.844,0.43
7128,0.922,0.3
7129,0.922,0.3
7130,0.891,0.32
7131,0.891,0.32
7132,0.938,0.17
7133,0.938,0.17
7134,0.969,0.18
7135,0.969,0.18
7136,0.859,0.48
7137,0.859,0.48
7138,0.969,0.14
7139,0.969,0.14
7140,0.938,0.26
7141,0.938,0.26
7142,0.969,0.14
7143,0.969,0.14
7144,0.969,0.19
7145,0.969,0.19
7146,0.906,0.34
7147,0.906,0.34
7148,0.922,0.19
7149,0.922,0.19
7150,0.922,0.37
7151,0.922,0.37
7152,0.891,0.31
7153,0.891,0.31
7154,0.906,0.3
7155,0.906,0.3
7156,0.953,0.14
7157,0.953,0.14
7158,0.891,0.24
7159,0.891,0.24
7160,0.906,0.28
7161,0.906,0.28
7162,0.938,0.22
7163,0.938,0.22
7164,0.922,0.18
7165,0.922,0.18
7166,0.953,0.23
7167,0.953,0.23
7168,0.922,0.24
7169,0.922,0.24
7170,0.984,0.15
7171,0.984,0.15
7172,0.922,0.21
7173,0.922,0.21
7174,0.859,0.42
7175,0.859,0.42
7176,0.891,0.35
7177,0.891,0.35
7178,0.969,0.15
7179,0.969,0.15
7180,0.953,0.28
7181,0.953,0.28
7182,0.875,0.31
7183,0.875,0.31
7184,0.875,0.28
7185,0.875,0.28
7186,0.875,0.22
7187,0.875,0.22
7188,0.906,0.3
7189,0.906,0.3
7190,0.875,0.34
7191,0.875,0.34
7192,0.922,0.21
7193,0.922,0.21
7194,0.906,0.23
7195,0.906,0.23
7196,0.922,0.25
7197,0.922,0.25
7198,0.906,0.22
7199,0.906,0.22
7200,0.875,0.36
7201,0.875,0.36
7202,0.906,0.3
7203,0.906,0.3
7204,0.875,0.32
7205,0.875,0.32
7206,0.859,0.37
7207,0.859,0.37
7208,0.906,0.41
7209,0.906,0.41
7210,0.922,0.24
7211,0.922,0.24
7212,0.922,0.25
7213,0.922,0.25
7214,1.0,0.08
7215,1.0,0.08
7216,0.953,0.14
7217,0.953,0.14
7218,0.922,0.32
7219,0.922,0.32
7220,0.891,0.38
7221,0.891,0.38
7222,0.875,0.43
7223,0.875,0.43
7224,0.938,0.2
7225,0.938,0.2
7226,0.938,0.32
7227,0.938,0.32
7228,0.938,0.16
7229,0.938,0.16
7230,0.875,0.4
7231,0.875,0.4
7232,0.922,0.28
7233,0.922,0.28
7234,0.953,0.18
7235,0.953,0.18
7236,0.922,0.21
7237,0.922,0.21
7238,0.891,0.38
7239,0.891,0.38
