Step,Acc,Loss
15169,0.945,0.19
15170,0.938,0.24
15171,0.938,0.24
15172,0.914,0.25
15173,0.914,0.25
15174,0.93,0.22
15175,0.93,0.22
15176,0.906,0.23
15177,0.906,0.23
15178,0.883,0.4
15179,0.883,0.4
15180,0.938,0.14
15181,0.938,0.14
15182,0.938,0.14
15183,0.938,0.14
15184,0.93,0.19
15185,0.93,0.19
15186,0.945,0.15
15187,0.945,0.15
15188,0.906,0.25
15189,0.906,0.25
15190,0.906,0.28
15191,0.906,0.28
15192,0.93,0.3
15193,0.93,0.3
15194,0.922,0.23
15195,0.922,0.23
15196,0.945,0.16
15197,0.945,0.16
15198,0.938,0.25
15199,0.938,0.25
15200,0.922,0.24
15201,0.922,0.24
15202,0.945,0.21
15203,0.945,0.21
15204,0.945,0.13
15205,0.945,0.13
15206,0.898,0.27
15207,0.898,0.27
15208,0.961,0.16
15209,0.961,0.16
15210,0.961,0.1
15211,0.961,0.1
15212,0.906,0.26
15213,0.906,0.26
15214,0.969,0.14
15215,0.969,0.14
15216,0.938,0.19
15217,0.938,0.19
15218,0.945,0.15
15219,0.945,0.15
15220,0.961,0.15
15221,0.961,0.15
15222,0.852,0.33
15223,0.852,0.33
15224,0.977,0.1
15225,0.977,0.1
15226,0.969,0.13
15227,0.969,0.13
15228,0.969,0.11
15229,0.969,0.11
15230,0.922,0.19
15231,0.922,0.19
15232,0.945,0.16
15233,0.945,0.16
15234,0.938,0.23
15235,0.938,0.23
15236,0.914,0.34
15237,0.914,0.34
15238,0.953,0.18
15239,0.953,0.18
15240,0.938,0.19
15241,0.938,0.19
15242,0.938,0.16
15243,0.938,0.16
15244,0.914,0.19
15245,0.914,0.19
15246,0.938,0.18
15247,0.938,0.18
15248,0.906,0.21
15249,0.906,0.21
15250,0.906,0.26
15251,0.906,0.26
15252,0.945,0.15
15253,0.945,0.15
15254,0.945,0.18
15255,0.945,0.18
15256,0.953,0.14
15257,0.953,0.14
15258,0.969,0.12
15259,0.969,0.12
15260,0.922,0.19
15261,0.922,0.19
15262,0.961,0.17
15263,0.961,0.17
15264,0.914,0.22
15265,0.914,0.22
15266,0.938,0.18
15267,0.938,0.18
15268,0.961,0.19
15269,0.961,0.19
15270,0.938,0.23
15271,0.938,0.23
15272,0.898,0.24
15273,0.898,0.24
15274,0.961,0.14
15275,0.961,0.14
15276,0.961,0.14
15277,0.961,0.14
15278,0.922,0.23
15279,0.922,0.23
15280,0.953,0.16
15281,0.953,0.16
15282,0.891,0.29
15283,0.891,0.29
15284,0.984,0.09
15285,0.984,0.09
15286,0.906,0.22
15287,0.906,0.22
15288,0.93,0.2
15289,0.93,0.2
15290,0.945,0.19
15291,0.945,0.19
15292,0.898,0.27
15293,0.898,0.27
15294,0.922,0.19
15295,0.922,0.19
15296,0.875,0.31
15297,0.875,0.31
15298,0.961,0.11
15299,0.961,0.11
15300,0.961,0.16
15301,0.961,0.16
15302,0.93,0.15
15303,0.93,0.15
15304,0.914,0.28
15305,0.914,0.28
15306,0.977,0.1
15307,0.977,0.1
15308,0.953,0.16
15309,0.953,0.16
15310,0.961,0.15
15311,0.961,0.15
15312,0.93,0.19
15313,0.93,0.19
15314,0.961,0.13
15315,0.961,0.13
15316,0.859,0.35
15317,0.859,0.35
15318,0.898,0.27
15319,0.898,0.27
15320,0.961,0.13
15321,0.961,0.13
15322,0.875,0.4
15323,0.875,0.4
15324,0.945,0.13
15325,0.945,0.13
15326,0.93,0.26
15327,0.93,0.26
15328,0.961,0.2
15329,0.961,0.2
15330,0.961,0.16
15331,0.961,0.16
15332,0.961,0.15
15333,0.961,0.15
15334,0.922,0.19
15335,0.922,0.19
15336,0.945,0.19
15337,0.945,0.19
15338,0.938,0.19
15339,0.938,0.19
15340,0.945,0.2
15341,0.945,0.2
15342,0.945,0.19
15343,0.945,0.19
15344,0.93,0.24
15345,0.93,0.24
15346,0.906,0.25
15347,0.906,0.25
15348,0.922,0.22
15349,0.922,0.22
15350,0.914,0.26
15351,0.914,0.26
15352,0.922,0.29
15353,0.922,0.29
15354,0.906,0.25
15355,0.906,0.25
15356,0.93,0.23
15357,0.93,0.23
15358,0.938,0.17
15359,0.938,0.17
15360,0.898,0.24
15361,0.898,0.24
15362,0.961,0.11
15363,0.961,0.11
15364,0.938,0.19
15365,0.938,0.19
15366,0.906,0.36
15367,0.906,0.36
15368,0.945,0.22
15369,0.945,0.22
15370,0.945,0.18
15371,0.945,0.18
15372,0.938,0.22
15373,0.938,0.22
15374,0.914,0.21
15375,0.914,0.21
15376,0.945,0.18
15377,0.945,0.18
15378,0.914,0.2
15379,0.914,0.2
15380,0.93,0.18
15381,0.93,0.18
15382,0.883,0.29
15383,0.883,0.29
15384,0.93,0.2
15385,0.93,0.2
15386,0.945,0.16
15387,0.945,0.16
15388,0.922,0.28
15389,0.922,0.28
15390,0.93,0.18
15391,0.93,0.18
15392,0.922,0.24
15393,0.922,0.24
15394,0.93,0.21
15395,0.93,0.21
15396,0.938,0.21
15397,0.938,0.21
15398,0.953,0.18
15399,0.953,0.18
15400,0.93,0.24
15401,0.93,0.24
15402,0.914,0.24
15403,0.914,0.24
15404,0.93,0.2
15405,0.93,0.2
15406,0.914,0.24
15407,0.914,0.24
15408,0.938,0.22
15409,0.938,0.22
15410,0.945,0.14
15411,0.945,0.14
15412,0.945,0.16
15413,0.945,0.16
15414,0.938,0.15
15415,0.938,0.15
15416,0.953,0.19
15417,0.953,0.19
15418,0.953,0.21
15419,0.953,0.21
15420,0.953,0.14
15421,0.953,0.14
15422,0.945,0.15
15423,0.945,0.15
15424,0.906,0.19
15425,0.906,0.19
15426,0.953,0.16
15427,0.953,0.16
15428,0.945,0.21
15429,0.945,0.21
15430,0.961,0.11
15431,0.961,0.11
15432,0.922,0.27
15433,0.922,0.27
15434,0.922,0.25
15435,0.922,0.25
15436,0.938,0.21
15437,0.938,0.21
15438,0.922,0.2
15439,0.922,0.2
15440,0.945,0.18
15441,0.945,0.18
15442,0.906,0.25
15443,0.906,0.25
15444,0.938,0.2
15445,0.938,0.2
15446,0.938,0.2
15447,0.938,0.2
15448,0.945,0.15
15449,0.945,0.15
15450,0.859,0.3
15451,0.859,0.3
15452,0.922,0.25
15453,0.922,0.25
15454,0.914,0.3
15455,0.914,0.3
15456,0.961,0.19
15457,0.961,0.19
15458,0.938,0.22
15459,0.938,0.22
15460,0.898,0.26
15461,0.898,0.26
15462,0.93,0.17
15463,0.93,0.17
15464,0.945,0.21
15465,0.945,0.21
15466,0.922,0.17
15467,0.922,0.17
15468,0.922,0.21
15469,0.922,0.21
15470,0.922,0.2
15471,0.922,0.2
15472,0.938,0.18
15473,0.938,0.18
15474,0.938,0.14
15475,0.938,0.14
15476,0.922,0.28
15477,0.922,0.28
15478,0.953,0.17
15479,0.953,0.17
15480,0.961,0.13
15481,0.961,0.13
15482,0.898,0.28
15483,0.898,0.28
15484,0.922,0.18
15485,0.922,0.18
15486,0.906,0.27
15487,0.906,0.27
15488,0.914,0.26
15489,0.914,0.26
15490,0.875,0.32
15491,0.875,0.32
15492,0.945,0.2
15493,0.945,0.2
15494,0.945,0.15
15495,0.945,0.15
15496,0.898,0.31
15497,0.898,0.31
15498,0.906,0.23
15499,0.906,0.23
15500,0.891,0.28
15501,0.891,0.28
15502,0.883,0.32
15503,0.883,0.32
15504,0.938,0.17
15505,0.938,0.17
15506,0.953,0.17
15507,0.953,0.17
15508,0.914,0.18
15509,0.914,0.18
15510,0.906,0.27
15511,0.906,0.27
15512,0.93,0.18
15513,0.93,0.18
15514,0.914,0.24
15515,0.914,0.24
15516,0.914,0.29
15517,0.914,0.29
15518,0.938,0.18
15519,0.938,0.18
15520,0.938,0.2
15521,0.938,0.2
15522,0.945,0.17
15523,0.945,0.17
15524,0.961,0.14
15525,0.961,0.14
15526,0.953,0.19
15527,0.953,0.19
15528,0.883,0.33
15529,0.883,0.33
15530,0.906,0.27
15531,0.906,0.27
15532,0.93,0.18
15533,0.93,0.18
15534,0.891,0.27
15535,0.891,0.27
15536,0.93,0.22
15537,0.93,0.22
15538,0.938,0.17
15539,0.938,0.17
15540,0.93,0.17
15541,0.93,0.17
15542,0.922,0.2
15543,0.922,0.2
15544,0.922,0.22
15545,0.922,0.22
15546,0.953,0.13
15547,0.953,0.13
15548,0.914,0.22
15549,0.914,0.22
15550,0.914,0.26
15551,0.914,0.26
15552,0.945,0.19
15553,0.945,0.19
15554,0.914,0.22
15555,0.914,0.22
15556,0.938,0.2
15557,0.938,0.2
15558,0.906,0.22
15559,0.906,0.22
15560,0.922,0.22
15561,0.922,0.22
15562,0.898,0.29
15563,0.898,0.29
15564,0.914,0.26
15565,0.914,0.26
15566,0.945,0.2
15567,0.945,0.2
15568,0.953,0.16
15569,0.953,0.16
15570,0.969,0.15
15571,0.969,0.15
15572,0.938,0.19
15573,0.938,0.19
15574,0.953,0.22
15575,0.953,0.22
15576,0.914,0.3
15577,0.914,0.3
15578,0.914,0.28
15579,0.914,0.28
15580,0.914,0.22
15581,0.914,0.22
15582,0.914,0.2
15583,0.914,0.2
15584,0.938,0.15
15585,0.938,0.15
15586,0.945,0.17
15587,0.945,0.17
15588,0.898,0.22
15589,0.898,0.22
15590,0.898,0.16
15591,0.898,0.16
15592,0.93,0.25
15593,0.93,0.25
15594,0.938,0.15
15595,0.938,0.15
15596,0.93,0.18
15597,0.93,0.18
15598,0.914,0.18
15599,0.914,0.18
15600,0.914,0.29
15601,0.914,0.29
15602,0.906,0.25
15603,0.906,0.25
15604,0.938,0.15
15605,0.938,0.15
15606,0.953,0.17
15607,0.953,0.17
15608,0.945,0.18
15609,0.945,0.18
15610,0.914,0.27
15611,0.914,0.27
15612,0.93,0.24
15613,0.93,0.24
15614,0.891,0.28
15615,0.891,0.28
15616,0.914,0.23
15617,0.914,0.23
15618,0.938,0.15
15619,0.938,0.15
15620,0.906,0.25
15621,0.906,0.25
15622,0.953,0.13
15623,0.953,0.13
15624,0.922,0.21
15625,0.922,0.21
15626,0.922,0.19
15627,0.922,0.19
15628,0.922,0.21
15629,0.922,0.21
15630,0.914,0.22
15631,0.914,0.22
15632,0.914,0.28
15633,0.914,0.28
15634,0.945,0.2
15635,0.945,0.2
15636,0.891,0.27
15637,0.891,0.27
15638,0.945,0.15
15639,0.945,0.15
15640,0.938,0.2
15641,0.938,0.2
15642,0.914,0.25
15643,0.914,0.25
15644,0.906,0.25
15645,0.906,0.25
15646,0.945,0.15
15647,0.945,0.15
15648,0.953,0.18
15649,0.953,0.18
15650,0.891,0.33
15651,0.891,0.33
15652,0.969,0.14
15653,0.969,0.14
15654,0.93,0.18
15655,0.93,0.18
15656,0.93,0.19
15657,0.93,0.19
15658,0.914,0.27
15659,0.914,0.27
15660,0.961,0.19
15661,0.961,0.19
15662,0.938,0.19
15663,0.938,0.19
15664,0.898,0.27
15665,0.898,0.27
15666,0.969,0.18
15667,0.969,0.18
15668,0.891,0.31
15669,0.891,0.31
15670,0.945,0.17
15671,0.945,0.17
15672,0.891,0.25
15673,0.891,0.25
15674,0.938,0.21
15675,0.938,0.21
15676,0.938,0.15
15677,0.938,0.15
15678,0.953,0.17
15679,0.953,0.17
15680,0.922,0.24
15681,0.922,0.24
15682,0.945,0.26
15683,0.945,0.26
15684,0.898,0.26
15685,0.898,0.26
15686,0.93,0.28
15687,0.93,0.28
15688,0.945,0.15
15689,0.945,0.15
15690,0.93,0.19
15691,0.93,0.19
15692,0.945,0.17
15693,0.945,0.17
15694,0.898,0.29
15695,0.898,0.29
15696,0.914,0.19
15697,0.914,0.19
15698,0.945,0.18
15699,0.945,0.18
15700,0.922,0.25
15701,0.922,0.25
15702,0.961,0.15
15703,0.961,0.15
15704,0.93,0.21
15705,0.93,0.21
15706,0.93,0.21
15707,0.93,0.21
15708,0.938,0.19
15709,0.938,0.19
15710,0.922,0.31
15711,0.922,0.31
15712,0.922,0.21
15713,0.922,0.21
15714,0.898,0.25
15715,0.898,0.25
15716,0.891,0.34
15717,0.891,0.34
15718,0.914,0.23
15719,0.914,0.23
15720,0.953,0.16
15721,0.953,0.16
15722,0.953,0.17
15723,0.953,0.17
15724,0.906,0.22
15725,0.906,0.22
15726,0.891,0.34
15727,0.891,0.34
15728,0.891,0.25
15729,0.891,0.25
15730,0.906,0.25
15731,0.906,0.25
15732,0.93,0.23
15733,0.93,0.23
15734,0.922,0.2
15735,0.922,0.2
15736,0.906,0.21
15737,0.906,0.21
15738,0.898,0.26
15739,0.898,0.26
15740,0.906,0.31
15741,0.906,0.31
15742,0.938,0.18
15743,0.938,0.18
15744,0.914,0.21
15745,0.914,0.21
15746,0.93,0.19
15747,0.93,0.19
15748,0.977,0.16
15749,0.977,0.16
15750,0.961,0.12
15751,0.961,0.12
15752,0.953,0.15
15753,0.953,0.15
15754,0.945,0.19
15755,0.945,0.19
15756,0.922,0.19
15757,0.922,0.19
15758,0.938,0.19
15759,0.938,0.19
15760,0.93,0.18
15761,0.93,0.18
15762,0.922,0.22
15763,0.922,0.22
15764,0.906,0.28
15765,0.906,0.28
15766,0.906,0.25
15767,0.906,0.25
15768,0.891,0.27
15769,0.891,0.27
15770,0.977,0.11
15771,0.977,0.11
15772,0.914,0.21
15773,0.914,0.21
15774,0.922,0.28
15775,0.922,0.28
15776,0.891,0.3
15777,0.891,0.3
15778,0.914,0.21
15779,0.914,0.21
15780,0.93,0.21
15781,0.93,0.21
15782,0.93,0.2
15783,0.93,0.2
15784,0.93,0.17
15785,0.93,0.17
15786,0.898,0.38
15787,0.898,0.38
15788,0.906,0.22
15789,0.906,0.22
15790,0.922,0.18
15791,0.922,0.18
15792,0.961,0.18
15793,0.961,0.18
15794,0.953,0.16
15795,0.953,0.16
15796,0.953,0.12
15797,0.953,0.12
15798,0.898,0.3
15799,0.898,0.3
15800,0.961,0.14
15801,0.961,0.14
15802,0.867,0.38
15803,0.867,0.38
15804,0.945,0.16
15805,0.945,0.16
15806,0.961,0.16
15807,0.961,0.16
15808,0.922,0.22
15809,0.922,0.22
15810,0.953,0.15
15811,0.953,0.15
15812,0.938,0.21
15813,0.938,0.21
15814,0.914,0.24
15815,0.914,0.24
15816,0.945,0.23
15817,0.945,0.23
15818,0.961,0.17
15819,0.961,0.17
15820,0.938,0.18
15821,0.938,0.18
15822,0.984,0.08
15823,0.984,0.08
15824,0.922,0.24
15825,0.922,0.24
15826,0.961,0.13
15827,0.961,0.13
15828,0.938,0.15
15829,0.938,0.15
15830,0.945,0.17
15831,0.945,0.17
15832,0.914,0.22
15833,0.914,0.22
15834,0.914,0.25
15835,0.914,0.25
15836,0.938,0.21
15837,0.938,0.21
15838,0.945,0.17
15839,0.945,0.17
15840,0.953,0.17
15841,0.953,0.17
15842,0.945,0.21
15843,0.945,0.21
15844,0.922,0.22
15845,0.922,0.22
15846,0.938,0.2
15847,0.938,0.2
15848,0.898,0.26
15849,0.898,0.26
15850,0.93,0.16
15851,0.93,0.16
15852,0.938,0.23
15853,0.938,0.23
15854,0.969,0.14
15855,0.969,0.14
15856,0.961,0.13
15857,0.961,0.13
15858,0.953,0.16
15859,0.953,0.16
15860,0.898,0.27
15861,0.898,0.27
15862,0.93,0.21
15863,0.93,0.21
15864,0.961,0.18
15865,0.961,0.18
15866,0.898,0.32
15867,0.898,0.32
15868,0.922,0.22
15869,0.922,0.22
15870,0.945,0.16
15871,0.945,0.16
15872,0.93,0.18
15873,0.93,0.18
15874,0.898,0.21
15875,0.898,0.21
15876,0.93,0.27
15877,0.93,0.27
15878,0.953,0.19
15879,0.953,0.19
15880,0.938,0.28
15881,0.938,0.28
15882,0.914,0.21
15883,0.914,0.21
15884,0.938,0.21
15885,0.938,0.21
15886,0.977,0.19
15887,0.977,0.19
15888,0.93,0.15
15889,0.93,0.15
15890,0.953,0.16
15891,0.953,0.16
15892,0.969,0.14
15893,0.969,0.14
15894,0.961,0.16
15895,0.961,0.16
15896,0.922,0.26
15897,0.922,0.26
15898,0.93,0.22
15899,0.93,0.22
15900,0.922,0.2
15901,0.922,0.2
15902,0.93,0.25
15903,0.93,0.25
15904,0.953,0.16
15905,0.953,0.16
15906,0.922,0.24
15907,0.922,0.24
15908,0.953,0.14
15909,0.953,0.14
15910,0.945,0.2
15911,0.945,0.2
15912,0.93,0.18
15913,0.93,0.18
15914,0.938,0.22
15915,0.938,0.22
15916,0.961,0.17
15917,0.961,0.17
15918,0.953,0.17
15919,0.953,0.17
15920,0.945,0.16
15921,0.945,0.16
15922,0.906,0.29
15923,0.906,0.29
15924,0.969,0.08
15925,0.969,0.08
15926,0.969,0.12
15927,0.969,0.12
15928,0.922,0.24
15929,0.922,0.24
15930,0.93,0.22
15931,0.93,0.22
15932,0.953,0.18
15933,0.953,0.18
15934,0.938,0.17
15935,0.938,0.17
15936,0.922,0.21
15937,0.922,0.21
15938,0.922,0.12
15939,0.922,0.12
15940,0.922,0.21
15941,0.922,0.21
15942,0.922,0.21
15943,0.922,0.21
15944,0.938,0.17
15945,0.938,0.17
15946,0.922,0.18
15947,0.922,0.18
15948,0.859,0.33
15949,0.859,0.33
15950,0.93,0.23
15951,0.93,0.23
15952,0.953,0.14
15953,0.953,0.14
15954,0.914,0.21
15955,0.914,0.21
15956,0.938,0.21
15957,0.938,0.21
15958,0.867,0.3
15959,0.867,0.3
15960,0.914,0.26
15961,0.914,0.26
15962,0.938,0.21
15963,0.938,0.21
15964,0.875,0.34
15965,0.875,0.34
15966,0.938,0.19
15967,0.938,0.19
15968,0.945,0.17
15969,0.945,0.17
15970,0.883,0.33
15971,0.883,0.33
15972,0.953,0.14
15973,0.953,0.14
15974,0.938,0.18
15975,0.938,0.18
15976,0.914,0.25
15977,0.914,0.25
15978,0.945,0.17
15979,0.945,0.17
15980,0.922,0.25
15981,0.922,0.25
15982,0.938,0.2
15983,0.938,0.2
15984,0.93,0.2
15985,0.93,0.2
15986,0.945,0.14
15987,0.945,0.14
15988,0.969,0.12
15989,0.969,0.12
15990,0.93,0.27
15991,0.93,0.27
15992,0.945,0.17
15993,0.945,0.17
15994,0.914,0.29
15995,0.914,0.29
15996,0.906,0.32
15997,0.906,0.32
15998,0.898,0.27
15999,0.898,0.27
16000,0.969,0.15
16001,0.969,0.15
16002,0.945,0.23
16003,0.945,0.23
16004,0.969,0.11
16005,0.969,0.11
16006,0.945,0.17
16007,0.945,0.17
16008,0.922,0.22
16009,0.922,0.22
16010,0.93,0.17
16011,0.93,0.17
16012,0.88,0.27
16013,0.88,0.27
16014,0.88,0.27
16018,0.883,0.34
16019,0.883,0.34
16020,0.945,0.2
16021,0.945,0.2
16022,0.922,0.25
16023,0.922,0.25
16024,0.914,0.29
16025,0.914,0.29
16026,0.938,0.19
16027,0.938,0.19
16028,0.922,0.21
16029,0.922,0.21
16030,0.906,0.37
16031,0.906,0.37
16032,0.938,0.21
16033,0.938,0.21
16034,0.945,0.16
16035,0.945,0.16
16036,0.961,0.15
16037,0.961,0.15
16038,0.93,0.23
16039,0.93,0.23
16040,0.938,0.17
16041,0.938,0.17
16042,0.922,0.2
16043,0.922,0.2
16044,0.93,0.27
16045,0.93,0.27
16046,0.969,0.1
16047,0.969,0.1
16048,0.891,0.27
16049,0.891,0.27
16050,0.93,0.18
16051,0.93,0.18
16052,0.93,0.19
16053,0.93,0.19
16054,0.922,0.3
16055,0.922,0.3
16056,0.898,0.28
16057,0.898,0.28
16058,0.938,0.18
16059,0.938,0.18
16060,0.969,0.1
16061,0.969,0.1
16062,0.938,0.21
16063,0.938,0.21
16064,0.906,0.22
16065,0.906,0.22
16066,0.969,0.13
16067,0.969,0.13
16068,0.906,0.29
16069,0.906,0.29
16070,0.969,0.14
16071,0.969,0.14
16072,0.93,0.16
16073,0.93,0.16
16074,0.945,0.17
16075,0.945,0.17
16076,0.969,0.12
16077,0.969,0.12
16078,0.961,0.12
16079,0.961,0.12
16080,0.953,0.16
16081,0.953,0.16
16082,0.914,0.28
16083,0.914,0.28
16084,0.93,0.25
16085,0.93,0.25
16086,0.969,0.13
16087,0.969,0.13
16088,0.953,0.2
16089,0.953,0.2
16090,0.93,0.19
16091,0.93,0.19
16092,0.961,0.17
16093,0.961,0.17
16094,0.953,0.18
16095,0.953,0.18
16096,0.945,0.15
16097,0.945,0.15
16098,0.875,0.32
16099,0.875,0.32
16100,0.961,0.13
16101,0.961,0.13
16102,0.93,0.2
16103,0.93,0.2
16104,0.922,0.21
16105,0.922,0.21
16106,0.969,0.11
16107,0.969,0.11
16108,0.953,0.16
16109,0.953,0.16
16110,0.922,0.21
16111,0.922,0.21
16112,0.938,0.18
16113,0.938,0.18
16114,0.922,0.25
16115,0.922,0.25
16116,0.945,0.27
16117,0.945,0.27
16118,0.922,0.18
16119,0.922,0.18
16120,0.914,0.2
16121,0.914,0.2
16122,0.93,0.18
16123,0.93,0.18
16124,0.914,0.23
16125,0.914,0.23
16126,0.93,0.18
16127,0.93,0.18
16128,0.953,0.2
16129,0.953,0.2
16130,0.945,0.21
16131,0.945,0.21
16132,0.977,0.11
16133,0.977,0.11
16134,0.914,0.23
16135,0.914,0.23
16136,0.914,0.21
16137,0.914,0.21
16138,0.953,0.13
16139,0.953,0.13
16140,0.93,0.23
16141,0.93,0.23
16142,0.922,0.19
16143,0.922,0.19
16144,0.922,0.21
16145,0.922,0.21
16146,0.953,0.13
16147,0.953,0.13
16148,0.953,0.21
16149,0.953,0.21
16150,0.922,0.18
16151,0.922,0.18
16152,0.883,0.33
16153,0.883,0.33
16154,0.914,0.19
16155,0.914,0.19
16156,0.93,0.19
16157,0.93,0.19
16158,0.922,0.26
16159,0.922,0.26
16160,0.898,0.29
16161,0.898,0.29
16162,0.938,0.21
16163,0.938,0.21
16164,0.953,0.15
16165,0.953,0.15
16166,0.93,0.19
16167,0.93,0.19
16168,0.852,0.32
16169,0.852,0.32
16170,0.898,0.23
16171,0.898,0.23
16172,0.914,0.29
16173,0.914,0.29
16174,0.961,0.19
16175,0.961,0.19
16176,0.891,0.27
16177,0.891,0.27
16178,0.906,0.19
16179,0.906,0.19
16180,0.922,0.23
16181,0.922,0.23
16182,0.922,0.18
16183,0.922,0.18
16184,0.945,0.23
16185,0.945,0.23
16186,0.922,0.21
16187,0.922,0.21
16188,0.922,0.22
16189,0.922,0.22
16190,0.922,0.22
16191,0.922,0.22
16192,0.93,0.19
16193,0.93,0.19
16194,0.914,0.24
16195,0.914,0.24
16196,0.906,0.27
16197,0.906,0.27
16198,0.914,0.24
16199,0.914,0.24
16200,0.953,0.19
16201,0.953,0.19
16202,0.953,0.17
16203,0.953,0.17
16204,0.938,0.24
16205,0.938,0.24
16206,0.945,0.17
16207,0.945,0.17
16208,0.883,0.26
16209,0.883,0.26
16210,0.961,0.17
16211,0.961,0.17
16212,0.875,0.36
16213,0.875,0.36
16214,0.945,0.16
16215,0.945,0.16
16216,0.906,0.29
16217,0.906,0.29
16218,0.93,0.24
16219,0.93,0.24
16220,0.914,0.27
16221,0.914,0.27
16222,0.93,0.26
16223,0.93,0.26
16224,0.953,0.2
16225,0.953,0.2
16226,0.938,0.22
16227,0.938,0.22
16228,0.969,0.15
16229,0.969,0.15
16230,0.922,0.22
16231,0.922,0.22
16232,0.93,0.18
16233,0.93,0.18
16234,0.922,0.22
16235,0.922,0.22
16236,0.945,0.18
16237,0.945,0.18
16238,0.938,0.22
16239,0.938,0.22
16240,0.945,0.14
16241,0.945,0.14
16242,0.867,0.3
16243,0.867,0.3
16244,0.891,0.3
16245,0.891,0.3
16246,0.938,0.18
16247,0.938,0.18
16248,0.852,0.31
16249,0.852,0.31
16250,0.938,0.2
16251,0.938,0.2
16252,0.945,0.24
16253,0.945,0.24
16254,0.945,0.13
16255,0.945,0.13
16256,0.891,0.3
16257,0.891,0.3
16258,0.914,0.2
16259,0.914,0.2
16260,0.945,0.21
16261,0.945,0.21
16262,0.953,0.16
16263,0.953,0.16
16264,0.898,0.29
16265,0.898,0.29
16266,0.953,0.21
16267,0.953,0.21
16268,0.914,0.31
16269,0.914,0.31
16270,0.961,0.14
16271,0.961,0.14
16272,0.914,0.28
16273,0.914,0.28
16274,0.992,0.08
16275,0.992,0.08
16276,0.93,0.18
16277,0.93,0.18
16278,0.953,0.17
16279,0.953,0.17
16280,0.883,0.36
16281,0.883,0.36
16282,0.93,0.23
16283,0.93,0.23
16284,0.93,0.16
16285,0.93,0.16
16286,0.938,0.18
16287,0.938,0.18
16288,0.922,0.22
16289,0.922,0.22
16290,0.875,0.41
16291,0.875,0.41
16292,0.891,0.25
16293,0.891,0.25
16294,0.922,0.25
16295,0.922,0.25
16296,0.938,0.19
16297,0.938,0.19
16298,0.953,0.13
16299,0.953,0.13
16300,1.0,0.09
16301,1.0,0.09
16302,0.984,0.09
16303,0.984,0.09
16304,0.914,0.26
16305,0.914,0.26
16306,0.914,0.18
16307,0.914,0.18
16308,0.93,0.21
16309,0.93,0.21
16310,0.867,0.31
16311,0.867,0.31
16312,0.906,0.22
16313,0.906,0.22
16314,0.922,0.23
16315,0.922,0.23
16316,0.914,0.23
16317,0.914,0.23
16318,0.914,0.25
16319,0.914,0.25
16320,0.961,0.15
16321,0.961,0.15
16322,0.875,0.39
16323,0.875,0.39
16324,0.938,0.2
16325,0.938,0.2
16326,0.938,0.17
16327,0.938,0.17
16328,0.93,0.19
16329,0.93,0.19
16330,0.914,0.24
16331,0.914,0.24
16332,0.961,0.13
16333,0.961,0.13
16334,0.969,0.14
16335,0.969,0.14
16336,0.969,0.18
16337,0.969,0.18
16338,0.961,0.18
16339,0.961,0.18
16340,0.961,0.12
16341,0.961,0.12
16342,0.906,0.23
16343,0.906,0.23
16344,0.938,0.21
16345,0.938,0.21
16346,0.93,0.18
16347,0.93,0.18
16348,0.906,0.27
16349,0.906,0.27
16350,0.922,0.26
16351,0.922,0.26
16352,0.93,0.2
16353,0.93,0.2
16354,0.961,0.14
16355,0.961,0.14
16356,0.906,0.24
16357,0.906,0.24
16358,0.898,0.25
16359,0.898,0.25
16360,0.953,0.15
16361,0.953,0.15
16362,0.875,0.3
16363,0.875,0.3
16364,0.93,0.21
16365,0.93,0.21
16366,0.922,0.27
16367,0.922,0.27
16368,0.93,0.21
16369,0.93,0.21
16370,0.93,0.23
16371,0.93,0.23
16372,0.945,0.19
16373,0.945,0.19
16374,0.883,0.37
16375,0.883,0.37
16376,0.875,0.26
16377,0.875,0.26
16378,0.945,0.19
16379,0.945,0.19
16380,0.961,0.15
16381,0.961,0.15
16382,0.906,0.24
16383,0.906,0.24
16384,0.961,0.18
16385,0.961,0.18
16386,0.953,0.15
16387,0.953,0.15
16388,0.945,0.21
16389,0.945,0.21
16390,0.898,0.32
16391,0.898,0.32
16392,0.883,0.37
16393,0.883,0.37
16394,0.906,0.24
16395,0.906,0.24
16396,0.945,0.15
16397,0.945,0.15
16398,0.922,0.24
16399,0.922,0.24
16400,0.867,0.25
16401,0.867,0.25
16402,0.906,0.27
16403,0.906,0.27
16404,0.914,0.26
16405,0.914,0.26
16406,0.953,0.17
16407,0.953,0.17
16408,0.914,0.22
16409,0.914,0.22
16410,0.938,0.16
16411,0.938,0.16
16412,0.961,0.13
16413,0.961,0.13
16414,0.93,0.23
16415,0.93,0.23
16416,0.938,0.15
16417,0.938,0.15
16418,0.969,0.1
16419,0.969,0.1
16420,0.945,0.19
16421,0.945,0.19
16422,0.906,0.27
16423,0.906,0.27
16424,0.969,0.18
16425,0.969,0.18
16426,0.922,0.25
16427,0.922,0.25
16428,0.93,0.25
16429,0.93,0.25
16430,0.914,0.24
16431,0.914,0.24
16432,0.883,0.33
16433,0.883,0.33
16434,0.953,0.19
16435,0.953,0.19
16436,0.898,0.24
16437,0.898,0.24
16438,0.945,0.15
16439,0.945,0.15
16440,0.945,0.16
16441,0.945,0.16
16442,0.93,0.27
